Incident Number,Customer Query,IT Support Response,Assigned Team,Resolution,Priority,SLA Time,Incident Date,Resolution Date,Days to Resolve
INC02838,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team A,Closed,Medium,3 Days,2023-12-15,2023-12-20,5
INC02839,My email client keeps crashing,Please check for any updates available for the email client and install them.,Team C,Pending,High,24 Hours,2023-12-14,2023-12-17,3
INC02840,My application settings keep resetting,Ensure you have the latest version of the app and you save the settings before closing.,Team C,Escalated,Medium,3 Days,2024-01-07,2024-01-14,7
INC02841,I am unable to log in to my application,"Make sure you're using the correct username and password, and check if caps lock is off.",Team C,Pending,Critical,4 Hours,2023-12-18,2023-12-19,1
INC02842,The software I use is running very slowly,Check if your system meets the minimum requirements for the software.,Team D,Closed,Low,1 Week,2023-12-18,2023-12-30,12
INC02843,My application settings keep resetting,Ensure you have the latest version of the app and you save the settings before closing.,Team C,Pending,Medium,3 Days,2024-01-05,2024-01-12,7
INC02844,My application settings keep resetting,Ensure you have the latest version of the app and you save the settings before closing.,Team D,Closed,Medium,3 Days,2024-01-07,2024-01-13,6
INC02845,My email client keeps crashing,Please check for any updates available for the email client and install them.,Team C,Closed,High,24 Hours,2024-01-03,2024-01-05,2
INC02846,My email client keeps crashing,Please check for any updates available for the email client and install them.,Team D,Closed,High,24 Hours,2023-12-20,2023-12-22,2
INC02847,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team A,Escalated,Medium,3 Days,2024-01-05,2024-01-11,6
INC02848,My antivirus software is not updating,Try restarting your system and then update the antivirus software.,Team A,Escalated,Medium,3 Days,2023-12-13,2023-12-18,5
INC02849,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team C,Resolved,Medium,3 Days,2023-12-19,2023-12-24,5
INC02850,My application settings keep resetting,Ensure you have the latest version of the app and you save the settings before closing.,Team C,Resolved,Medium,3 Days,2023-12-25,2024-01-01,7
INC02851,There's a strange error message when I open a program,Please send us the error message so we can investigate further.,Team C,Escalated,High,24 Hours,2023-12-12,2023-12-14,2
INC02852,The software I use is running very slowly,Check if your system meets the minimum requirements for the software.,Team A,Resolved,Low,1 Week,2024-01-02,2024-01-14,12
INC02853,My antivirus software is not updating,Try restarting your system and then update the antivirus software.,Team B,Resolved,Medium,3 Days,2023-12-14,2023-12-19,5
INC02854,The software I use is running very slowly,Check if your system meets the minimum requirements for the software.,Team B,Resolved,Low,1 Week,2024-01-03,2024-01-10,7
INC02855,The software I use is running very slowly,Check if your system meets the minimum requirements for the software.,Team B,Escalated,Low,1 Week,2023-12-19,2024-01-01,13
INC02856,My antivirus software is not updating,Try restarting your system and then update the antivirus software.,Team A,Closed,Medium,3 Days,2024-01-06,2024-01-10,4
INC02857,I can't find my product key for the software,The product key is usually in the purchase confirmation email or on the software box.,Team D,Pending,Low,1 Week,2023-12-23,2023-12-31,8
INC02858,I can't find my product key for the software,The product key is usually in the purchase confirmation email or on the software box.,Team B,Pending,Low,1 Week,2024-01-09,2024-01-18,9
INC02859,The software I use is running very slowly,Check if your system meets the minimum requirements for the software.,Team D,Escalated,Low,1 Week,2023-12-17,2023-12-24,7
INC02860,My email client keeps crashing,Please check for any updates available for the email client and install them.,Team D,Resolved,High,24 Hours,2023-12-22,2023-12-25,3
INC02861,The software I use is running very slowly,Check if your system meets the minimum requirements for the software.,Team D,Escalated,Low,1 Week,2023-12-30,2024-01-12,13
INC02862,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team A,Resolved,Medium,3 Days,2023-12-14,2023-12-19,5
INC02863,I am unable to log in to my application,"Make sure you're using the correct username and password, and check if caps lock is off.",Team D,Pending,Critical,4 Hours,2023-12-31,2024-01-01,1
INC02864,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team A,Escalated,Medium,3 Days,2024-01-06,2024-01-13,7
INC02865,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team D,Pending,Medium,3 Days,2024-01-04,2024-01-09,5
INC02866,My application settings keep resetting,Ensure you have the latest version of the app and you save the settings before closing.,Team A,Escalated,Medium,3 Days,2024-01-08,2024-01-12,4
INC02867,My email client keeps crashing,Please check for any updates available for the email client and install them.,Team C,Escalated,High,24 Hours,2023-12-31,2024-01-02,2
INC02868,My antivirus software is not updating,Try restarting your system and then update the antivirus software.,Team C,Escalated,Medium,3 Days,2024-01-08,2024-01-12,4
INC02869,The software I use is running very slowly,Check if your system meets the minimum requirements for the software.,Team D,Resolved,Low,1 Week,2024-01-02,2024-01-14,12
INC02870,There's a strange error message when I open a program,Please send us the error message so we can investigate further.,Team A,Pending,High,24 Hours,2024-01-01,2024-01-05,4
INC02871,My application settings keep resetting,Ensure you have the latest version of the app and you save the settings before closing.,Team C,Escalated,Medium,3 Days,2023-12-26,2023-12-31,5
INC02872,My antivirus software is not updating,Try restarting your system and then update the antivirus software.,Team A,Resolved,Medium,3 Days,2023-12-12,2023-12-16,4
INC02873,I can't find my product key for the software,The product key is usually in the purchase confirmation email or on the software box.,Team C,Resolved,Low,1 Week,2024-01-06,2024-01-20,14
INC02874,My antivirus software is not updating,Try restarting your system and then update the antivirus software.,Team A,Pending,Medium,3 Days,2023-12-10,2023-12-16,6
INC02875,I can't find my product key for the software,The product key is usually in the purchase confirmation email or on the software box.,Team C,Resolved,Low,1 Week,2023-12-15,2023-12-25,10
INC02876,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team B,Resolved,Medium,3 Days,2024-01-02,2024-01-06,4
INC02877,My email client keeps crashing,Please check for any updates available for the email client and install them.,Team D,Escalated,High,24 Hours,2023-12-31,2024-01-03,3
INC02878,My antivirus software is not updating,Try restarting your system and then update the antivirus software.,Team C,Escalated,Medium,3 Days,2023-12-30,2024-01-06,7
INC02879,My antivirus software is not updating,Try restarting your system and then update the antivirus software.,Team C,Resolved,Medium,3 Days,2024-01-08,2024-01-12,4
INC02880,I'm facing issues with installing a software,Ensure you have the necessary permissions and the correct installer version.,Team C,Closed,Medium,3 Days,2023-12-23,2023-12-30,7
INC02881,I can't find my product key for the software,The product key is usually in the purchase confirmation email or on the software box.,Team D,Escalated,Low,1 Week,2024-01-05,2024-01-13,8
INC02882,The software I use is running very slowly,Check if your system meets the minimum requirements for the software.,Team A,Escalated,Low,1 Week,2023-12-29,2024-01-12,14
INC02883,The software I use is running very slowly,Check if your system meets the minimum requirements for the software.,Team A,Escalated,Low,1 Week,2023-12-14,2023-12-22,8
INC02884,There's a strange error message when I open a program,Please send us the error message so we can investigate further.,Team B,Pending,High,24 Hours,2023-12-29,2024-01-01,3
INC02885,The software I use is running very slowly,Check if your system meets the minimum requirements for the software.,Team B,Escalated,Low,1 Week,2023-12-12,2023-12-22,10
INC02886,My antivirus software is not updating,Try restarting your system and then update the antivirus software.,Team A,Escalated,Medium,3 Days,2024-01-08,2024-01-13,5
INC02887,My antivirus software is not updating,Try restarting your system and then update the antivirus software.,Team C,Resolved,Medium,3 Days,2024-01-03,2024-01-10,7
INC02888,My antivirus software is not updating,Try restarting your system and then update the antivirus software.,Team D,Closed,Medium,3 Days,2024-01-02,2024-01-07,5
