Incident Number,Customer Query,IT Support Response,Assigned Team,Resolution,Priority,SLA Time,Incident Date,Resolution Date,Days to Resolve
INC07106,Email client crashes on startup,Please update your email client to the latest version.,Team E,Closed,High,24 Hours,2023-11-11,2023-11-13,2
INC07107,Software installation failed with error code,Can you provide the specific error code you are seeing?,Team B,Pending,Critical,4 Hours,2023-11-20,2023-11-21,1
INC07108,Error messages when updating a software,Please send the exact error messages for further diagnosis.,Team F,Pending,Medium,3 Days,2023-11-15,2023-11-18,3
INC07109,Error messages when updating a software,Please send the exact error messages for further diagnosis.,Team C,Escalated,Medium,3 Days,2023-11-26,2023-11-30,4
INC07110,Software X is incompatible with my OS,Check if there are any updates for Software X or your operating system.,Team A,Reopened,High,24 Hours,2023-12-14,2023-12-16,2
INC07111,Software X is incompatible with my OS,Check if there are any updates for Software X or your operating system.,Team B,Escalated,High,24 Hours,2023-12-02,2023-12-05,3
INC07112,Cannot connect to database from application,Check if the database service is running and accessible.,Team B,Reopened,Critical,4 Hours,2023-11-18,2023-11-20,2
INC07113,Cannot connect to database from application,Check if the database service is running and accessible.,Team B,Closed,Critical,4 Hours,2023-11-28,2023-11-29,1
INC07114,Software installation failed with error code,Can you provide the specific error code you are seeing?,Team C,Resolved,Critical,4 Hours,2023-11-21,2023-11-23,2
INC07115,Antivirus software not detecting malware,Ensure your antivirus is up to date and run a full system scan.,Team A,Closed,Medium,3 Days,2023-12-21,2023-12-26,5
INC07116,Software installation failed with error code,Can you provide the specific error code you are seeing?,Team B,Pending,Critical,4 Hours,2023-11-29,2023-12-02,3
INC07117,Application is freezing during use,Try reinstalling the application and check if your system meets its requirements.,Team F,Resolved,High,24 Hours,2023-11-18,2023-11-19,1
INC07118,Software X is incompatible with my OS,Check if there are any updates for Software X or your operating system.,Team C,Reopened,High,24 Hours,2023-11-18,2023-11-21,3
INC07119,Cannot find license key for software,The license key should be in your purchase confirmation email.,Team C,Closed,Low,1 Week,2023-11-25,2023-11-26,1
INC07120,Error messages when updating a software,Please send the exact error messages for further diagnosis.,Team E,Escalated,Medium,3 Days,2023-11-16,2023-11-23,7
INC07121,Antivirus software not detecting malware,Ensure your antivirus is up to date and run a full system scan.,Team B,Reopened,Medium,3 Days,2023-11-14,2023-11-21,7
INC07122,Application is freezing during use,Try reinstalling the application and check if your system meets its requirements.,Team D,Resolved,High,24 Hours,2023-12-12,2023-12-13,1
INC07123,Application is freezing during use,Try reinstalling the application and check if your system meets its requirements.,Team D,Pending,High,24 Hours,2023-12-27,2023-12-30,3
INC07124,Cannot connect to database from application,Check if the database service is running and accessible.,Team E,Resolved,Critical,4 Hours,2023-12-29,2024-01-01,3
INC07125,Antivirus software not detecting malware,Ensure your antivirus is up to date and run a full system scan.,Team B,Closed,Medium,3 Days,2023-12-21,2023-12-26,5
INC07126,Antivirus software not detecting malware,Ensure your antivirus is up to date and run a full system scan.,Team F,Pending,Medium,3 Days,2023-12-04,2023-12-11,7
INC07127,Antivirus software not detecting malware,Ensure your antivirus is up to date and run a full system scan.,Team E,Reopened,Medium,3 Days,2023-12-08,2023-12-12,4
INC07128,Error messages when updating a software,Please send the exact error messages for further diagnosis.,Team D,Pending,Medium,3 Days,2023-12-15,2023-12-19,4
INC07129,Application is freezing during use,Try reinstalling the application and check if your system meets its requirements.,Team E,Reopened,High,24 Hours,2023-12-02,2023-12-03,1
INC07130,Cannot find license key for software,The license key should be in your purchase confirmation email.,Team E,Resolved,Low,1 Week,2023-12-06,2023-12-08,2
INC07131,Application is freezing during use,Try reinstalling the application and check if your system meets its requirements.,Team C,Reopened,High,24 Hours,2023-12-28,2023-12-31,3
INC07132,Email client crashes on startup,Please update your email client to the latest version.,Team C,Pending,High,24 Hours,2023-12-02,2023-12-03,1
INC07133,Software X is incompatible with my OS,Check if there are any updates for Software X or your operating system.,Team B,Pending,High,24 Hours,2023-12-02,2023-12-04,2
INC07134,Cannot connect to database from application,Check if the database service is running and accessible.,Team E,Closed,Critical,4 Hours,2024-01-05,2024-01-08,3
INC07135,Software installation failed with error code,Can you provide the specific error code you are seeing?,Team B,Reopened,Critical,4 Hours,2023-12-13,2023-12-16,3
INC07136,Application is freezing during use,Try reinstalling the application and check if your system meets its requirements.,Team A,Resolved,High,24 Hours,2023-12-15,2023-12-18,3
INC07137,Cannot find license key for software,The license key should be in your purchase confirmation email.,Team E,Pending,Low,1 Week,2023-12-22,2023-12-25,3
INC07138,Software X is incompatible with my OS,Check if there are any updates for Software X or your operating system.,Team D,Escalated,High,24 Hours,2023-11-24,2023-11-26,2
INC07139,Software X is incompatible with my OS,Check if there are any updates for Software X or your operating system.,Team C,Resolved,High,24 Hours,2023-11-28,2023-12-01,3
INC07140,Cannot find license key for software,The license key should be in your purchase confirmation email.,Team A,Pending,Low,1 Week,2023-11-30,2023-12-14,14
INC07141,Antivirus software not detecting malware,Ensure your antivirus is up to date and run a full system scan.,Team B,Pending,Medium,3 Days,2023-11-29,2023-12-03,4
INC07142,Error messages when updating a software,Please send the exact error messages for further diagnosis.,Team F,Pending,Medium,3 Days,2023-12-06,2023-12-13,7
INC07143,Antivirus software not detecting malware,Ensure your antivirus is up to date and run a full system scan.,Team D,Closed,Medium,3 Days,2023-12-14,2023-12-17,3
INC07144,Cannot connect to database from application,Check if the database service is running and accessible.,Team B,Resolved,Critical,4 Hours,2023-11-16,2023-11-17,1
INC07145,Application is freezing during use,Try reinstalling the application and check if your system meets its requirements.,Team E,Reopened,High,24 Hours,2023-11-29,2023-11-30,1
INC07146,Error messages when updating a software,Please send the exact error messages for further diagnosis.,Team F,Resolved,Medium,3 Days,2023-12-20,2023-12-24,4
INC07147,Cannot connect to database from application,Check if the database service is running and accessible.,Team F,Resolved,Critical,4 Hours,2023-11-23,2023-11-26,3
INC07148,Software X is incompatible with my OS,Check if there are any updates for Software X or your operating system.,Team C,Closed,High,24 Hours,2023-11-21,2023-11-23,2
INC07149,Email client crashes on startup,Please update your email client to the latest version.,Team E,Reopened,High,24 Hours,2023-11-29,2023-11-30,1
INC07150,Application is freezing during use,Try reinstalling the application and check if your system meets its requirements.,Team A,Pending,High,24 Hours,2023-11-13,2023-11-14,1
INC07151,Email client crashes on startup,Please update your email client to the latest version.,Team C,Pending,High,24 Hours,2023-12-22,2023-12-23,1
INC07152,Cannot find license key for software,The license key should be in your purchase confirmation email.,Team A,Resolved,Low,1 Week,2024-01-08,2024-01-10,2
INC07153,Software X is incompatible with my OS,Check if there are any updates for Software X or your operating system.,Team E,Reopened,High,24 Hours,2024-01-03,2024-01-04,1
INC07154,Software installation failed with error code,Can you provide the specific error code you are seeing?,Team B,Resolved,Critical,4 Hours,2023-11-16,2023-11-17,1
INC07155,Application is freezing during use,Try reinstalling the application and check if your system meets its requirements.,Team B,Resolved,High,24 Hours,2023-12-22,2023-12-24,2
INC07156,Software X is incompatible with my OS,Check if there are any updates for Software X or your operating system.,Team B,Closed,High,24 Hours,2023-12-23,2023-12-26,3
INC07157,Antivirus software not detecting malware,Ensure your antivirus is up to date and run a full system scan.,Team D,Resolved,Medium,3 Days,2023-11-15,2023-11-22,7
INC07158,Cannot find license key for software,The license key should be in your purchase confirmation email.,Team F,Escalated,Low,1 Week,2024-01-06,2024-01-13,7
INC07159,Email client crashes on startup,Please update your email client to the latest version.,Team B,Closed,High,24 Hours,2023-11-27,2023-11-30,3
INC07160,Error messages when updating a software,Please send the exact error messages for further diagnosis.,Team C,Pending,Medium,3 Days,2023-12-12,2023-12-17,5
INC07161,Software installation failed with error code,Can you provide the specific error code you are seeing?,Team B,Pending,Critical,4 Hours,2023-12-14,2023-12-15,1
INC07162,Email client crashes on startup,Please update your email client to the latest version.,Team E,Resolved,High,24 Hours,2023-11-10,2023-11-11,1
INC07163,Cannot find license key for software,The license key should be in your purchase confirmation email.,Team A,Resolved,Low,1 Week,2023-12-24,2023-12-26,2
INC07164,Software installation failed with error code,Can you provide the specific error code you are seeing?,Team A,Closed,Critical,4 Hours,2023-12-21,2023-12-24,3
INC07165,Application is freezing during use,Try reinstalling the application and check if your system meets its requirements.,Team D,Resolved,High,24 Hours,2023-12-25,2023-12-28,3
INC07166,Application is freezing during use,Try reinstalling the application and check if your system meets its requirements.,Team E,Resolved,High,24 Hours,2023-12-15,2023-12-16,1
INC07167,Application is freezing during use,Try reinstalling the application and check if your system meets its requirements.,Team F,Resolved,High,24 Hours,2023-12-25,2023-12-27,2
